,date,conf,hourly,ww,t,nbas,vacances_zone_c,bank_days,strike_rate
451,9/19/2020 19:00,0,0,0,20.8,6,0,0,0
452,9/19/2020 20:00,0,0,0,20.8,6,0,0,0
453,9/19/2020 21:00,0,0,0,20.1,5,0,0,0
454,9/19/2020 22:00,0,0,1,20.1,5,0,0,0
455,9/19/2020 23:00,0,0,1,20.1,5,0,0,0
456,9/20/2020 0:00,0,0,1,18.7,2,0,0,0
457,9/20/2020 1:00,0,0,0,18.7,2,0,0,0
458,9/20/2020 2:00,0,0,0,18.7,2,0,0,0
459,9/20/2020 3:00,0,0,28,17.4,1,0,0,0
460,9/20/2020 4:00,0,0,2,17.4,1,0,0,0
461,9/20/2020 5:00,0,0,2,17.4,1,0,0,0
462,9/20/2020 6:00,0,0,3,17.1,6,0,0,0
463,9/20/2020 7:00,0,0,1,17.1,6,0,0,0
464,9/20/2020 8:00,0,0,1,17.1,6,0,0,0
465,9/20/2020 9:00,0,0,1,22.9,3,0,0,0
466,9/20/2020 10:00,0,0,2,22.9,3,0,0,0
467,9/20/2020 11:00,0,0,2,22.9,3,0,0,0
468,9/20/2020 12:00,0,0,3,24.6,6,0,0,0
469,9/20/2020 13:00,0,0,1,24.6,6,0,0,0
470,9/20/2020 14:00,0,0,1,24.6,6,0,0,0
471,9/20/2020 15:00,0,0,1,26.5,3,0,0,0
472,9/20/2020 16:00,0,0,0,26.5,3,0,0,0
473,9/20/2020 17:00,0,0,0,26.5,3,0,0,0
474,9/20/2020 18:00,0,0,2,23.9,2,0,0,0
475,9/20/2020 19:00,0,0,0,23.9,2,0,0,0
476,9/20/2020 20:00,0,0,0,23.9,2,0,0,0
477,9/20/2020 21:00,0,0,2,22.7,2,0,0,0
478,9/20/2020 22:00,0,0,0,22.7,2,0,0,0
479,9/20/2020 23:00,0,0,0,22.7,2,0,0,0
480,9/21/2020 0:00,0,0,2,18.4,0,0,0,0
481,9/21/2020 1:00,0,0,0,18.4,0,0,0,0
482,9/21/2020 2:00,0,0,0,18.4,0,0,0,0
483,9/21/2020 3:00,0,0,2,16,0,0,0,0
484,9/21/2020 4:00,0,0,0,16,0,0,0,0
485,9/21/2020 5:00,0,0,0,16,0,0,0,0
486,9/21/2020 6:00,0,0,2,14.6,0,0,0,0
487,9/21/2020 7:00,0,0,0,14.6,0,0,0,0
488,9/21/2020 8:00,0,0,0,14.6,0,0,0,0
489,9/21/2020 9:00,0,0,1,19.9,0,0,0,0
490,9/21/2020 10:00,0,0,0,19.9,0,0,0,0
491,9/21/2020 11:00,0,0,0,19.9,0,0,0,0
492,9/21/2020 12:00,0,0,0,24.6,0,0,0,0
493,9/21/2020 13:00,0,0,0,24.6,0,0,0,0
494,9/21/2020 14:00,0,0,0,24.6,0,0,0,0
495,9/21/2020 15:00,0,0,0,26.5,0,0,0,0
496,9/21/2020 16:00,0,0,0,26.5,0,0,0,0
497,9/21/2020 17:00,0,0,0,26.5,0,0,0,0
498,9/21/2020 18:00,0,0,2,21.6,0,0,0,0
499,9/21/2020 19:00,0,0,0,21.6,0,0,0,0
500,9/21/2020 20:00,0,0,0,21.6,0,0,0,0
501,9/21/2020 21:00,0,0,2,18.2,0,0,0,0
502,9/21/2020 22:00,0,0,0,18.2,0,0,0,0
503,9/21/2020 23:00,0,0,0,18.2,0,0,0,0
504,9/22/2020 0:00,0,0,0,15.5,0,0,0,0
505,9/22/2020 1:00,0,0,0,15.5,0,0,0,0
506,9/22/2020 2:00,0,0,0,15.5,0,0,0,0
507,9/22/2020 3:00,0,0,2,12.5,0,0,0,0
508,9/22/2020 4:00,0,0,0,12.5,0,0,0,0
509,9/22/2020 5:00,0,0,0,12.5,0,0,0,0
510,9/22/2020 6:00,0,0,2,11,0,0,0,0
511,9/22/2020 7:00,0,0,0,11,0,0,0,0
512,9/22/2020 8:00,0,0,0,11,0,0,0,0
513,9/22/2020 9:00,0,0,2,19.9,0,0,0,0
514,9/22/2020 10:00,0,0,0,19.9,0,0,0,0
515,9/22/2020 11:00,0,0,0,19.9,0,0,0,0
516,9/22/2020 12:00,0,0,0,24.1,0,0,0,0
517,9/22/2020 13:00,0,0,0,24.1,0,0,0,0
518,9/22/2020 14:00,0,0,0,24.1,0,0,0,0
519,9/22/2020 15:00,0,0,2,26.4,0,0,0,0
520,9/22/2020 16:00,0,0,0,26.4,0,0,0,0
521,9/22/2020 17:00,0,0,0,26.4,0,0,0,0
522,9/22/2020 18:00,0,0,0,22.7,1,0,0,0
523,9/22/2020 19:00,0,0,1,22.7,1,0,0,0
524,9/22/2020 20:00,0,0,1,22.7,1,0,0,0
525,9/22/2020 21:00,0,0,1,18.6,2,0,0,0
526,9/22/2020 22:00,0,0,2,18.6,2,0,0,0
527,9/22/2020 23:00,0,0,2,18.6,2,0,0,0
528,9/23/2020 0:00,0,0,0,17.7,7,0,0,0
529,9/23/2020 1:00,0,0,1,17.7,7,0,0,0
530,9/23/2020 2:00,0,0,1,17.7,7,0,0,0
531,9/23/2020 3:00,0,0,1,15.9,3,0,0,0
532,9/23/2020 4:00,0,0,1,15.9,3,0,0,0
533,9/23/2020 5:00,0,0,1,15.9,3,0,0,0
534,9/23/2020 6:00,0,0,3,15.3,7,0,0,0
535,9/23/2020 7:00,0,0,2,15.3,7,0,0,0
536,9/23/2020 8:00,0,0,2,15.3,7,0,0,0
537,9/23/2020 9:00,0,0,1,19,7,0,0,0
538,9/23/2020 10:00,0,0,2,19,7,0,0,0
539,9/23/2020 11:00,0,0,2,19,7,0,0,0
540,9/23/2020 12:00,0,0,1,21.5,7,0,0,0
541,9/23/2020 13:00,0,0,2,21.5,7,0,0,0
542,9/23/2020 14:00,0,0,2,21.5,7,0,0,0
543,9/23/2020 15:00,0,0,3,22.9,4,0,0,0
544,9/23/2020 16:00,0,0,2,22.9,4,0,0,0
545,9/23/2020 17:00,0,0,6,22.9,4,0,0,0
546,9/23/2020 18:00,0,0,61,17,6,0,0,0
547,9/23/2020 19:00,0,0,6,17,6,0,0,0
548,9/23/2020 20:00,0,0,6,17,6,0,0,0
549,9/23/2020 21:00,0,0,60,16.5,5,0,0,0
550,9/23/2020 22:00,0,0,0,16.5,5,0,0,0
551,9/23/2020 23:00,0,0,0,16.5,5,0,0,0
552,9/24/2020 0:00,0,0,1,12.5,1,0,0,0
553,9/24/2020 1:00,0,0,0,12.5,1,0,0,0
554,9/24/2020 2:00,0,0,0,12.5,1,0,0,0
555,9/24/2020 3:00,0,0,3,11.5,1,0,0,0
556,9/24/2020 4:00,0,0,0,11.5,1,0,0,0
557,9/24/2020 5:00,0,0,0,11.5,1,0,0,0
558,9/24/2020 6:00,0,0,0,10.6,0,0,0,0
559,9/24/2020 7:00,0,0,2,10.6,0,0,0,0
560,9/24/2020 8:00,0,0,2,10.6,0,0,0,0
561,9/24/2020 9:00,0,0,3,13.8,1,0,0,0
562,9/24/2020 10:00,0,0,6,13.8,1,0,0,0
563,9/24/2020 11:00,0,0,8,13.8,1,0,0,0
564,9/24/2020 12:00,0,0,80,17,6,0,0,0
565,9/24/2020 13:00,0,0,2,17,6,0,0,0
566,9/24/2020 14:00,0,0,6,17,6,0,0,0
567,9/24/2020 15:00,0,0,0,16.4,1,0,0,0
568,9/24/2020 16:00,0,0,6,16.4,1,0,0,0
569,9/24/2020 17:00,0,0,8,16.4,1,0,0,0
570,9/24/2020 18:00,0,0,80,14.4,4,0,0,0
571,9/24/2020 19:00,0,0,6,14.4,4,0,0,0
572,9/24/2020 20:00,0,0,8,14.4,4,0,0,0
573,9/24/2020 21:00,0,0,1,12.3,2,0,0,0
574,9/24/2020 22:00,0,0,0,12.3,2,0,0,0
575,9/24/2020 23:00,0,0,0,12.3,2,0,0,0
576,9/25/2020 0:00,0,0,2,9.9,0,0,0,0
577,9/25/2020 1:00,0,0,2,9.9,0,0,0,0
578,9/25/2020 2:00,0,0,2,9.9,0,0,0,0
579,9/25/2020 3:00,0,0,3,10.1,7,0,0,0
580,9/25/2020 4:00,0,0,2,10.1,7,0,0,0
581,9/25/2020 5:00,0,0,6,10.1,7,0,0,0
582,9/25/2020 6:00,0,0,62,9.7,7,0,0,0
583,9/25/2020 7:00,0,0,2,9.7,7,0,0,0
584,9/25/2020 8:00,0,0,2,9.7,7,0,0,0
585,9/25/2020 9:00,0,0,3,12.5,7,0,0,0
586,9/25/2020 10:00,0,0,6,12.5,7,0,0,0
587,9/25/2020 11:00,0,0,8,12.5,7,0,0,0
588,9/25/2020 12:00,0,0,81,12.6,7,0,0,0
589,9/25/2020 13:00,0,0,6,12.6,7,0,0,0
590,9/25/2020 14:00,0,0,8,12.6,7,0,0,0
591,9/25/2020 15:00,0,0,80,12.8,7,0,0,0
592,9/25/2020 16:00,0,0,2,12.8,7,0,0,0
593,9/25/2020 17:00,0,0,2,12.8,7,0,0,0
594,9/25/2020 18:00,0,0,0,12.5,8,0,0,0
595,9/25/2020 19:00,0,0,1,12.5,8,0,0,0
596,9/25/2020 20:00,0,0,1,12.5,8,0,0,0
597,9/25/2020 21:00,0,0,1,10.4,5,0,0,0
598,9/25/2020 22:00,0,0,0,10.4,5,0,0,0
599,9/25/2020 23:00,0,0,0,10.4,5,0,0,0
600,9/26/2020 0:00,0,0,2,9.7,0,0,0,0
601,9/26/2020 1:00,0,0,0,9.7,0,0,0,0
602,9/26/2020 2:00,0,0,0,9.7,0,0,0,0
603,9/26/2020 3:00,0,0,0,8.9,0,0,0,0
604,9/26/2020 4:00,0,0,0,8.9,0,0,0,0
605,9/26/2020 5:00,0,0,0,8.9,0,0,0,0
606,9/26/2020 6:00,0,0,2,8.4,1,0,0,0
607,9/26/2020 7:00,0,0,0,8.4,1,0,0,0
608,9/26/2020 8:00,0,0,0,8.4,1,0,0,0
609,9/26/2020 9:00,0,0,0,12.7,4,0,0,0
610,9/26/2020 10:00,0,0,1,12.7,4,0,0,0
611,9/26/2020 11:00,0,0,1,12.7,4,0,0,0
612,9/26/2020 12:00,0,0,1,13.9,3,0,0,0
613,9/26/2020 13:00,0,0,0,13.9,3,0,0,0
614,9/26/2020 14:00,0,0,0,13.9,3,0,0,0
615,9/26/2020 15:00,0,0,1,15.1,1,0,0,0
616,9/26/2020 16:00,0,0,2,15.1,1,0,0,0
617,9/26/2020 17:00,0,0,2,15.1,1,0,0,0
618,9/26/2020 18:00,0,0,3,11.6,7,0,0,0
619,9/26/2020 19:00,0,0,6,11.6,7,0,0,0
620,9/26/2020 20:00,0,0,6,11.6,7,0,0,0
621,9/26/2020 21:00,0,0,61,10.2,7,0,0,0
622,9/26/2020 22:00,0,0,6,10.2,7,0,0,0
623,9/26/2020 23:00,0,0,6,10.2,7,0,0,0
624,9/27/2020 0:00,0,0,61,10.9,8,0,0,0
625,9/27/2020 1:00,0,0,6,10.9,8,0,0,0
626,9/27/2020 2:00,0,0,6,10.9,8,0,0,0
627,9/27/2020 3:00,0,0,61,10.5,8,0,0,0
628,9/27/2020 4:00,0,0,6,10.5,8,0,0,0
629,9/27/2020 5:00,0,0,6,10.5,8,0,0,0
630,9/27/2020 6:00,0,0,61,10.2,8,0,0,0
631,9/27/2020 7:00,0,0,6,10.2,8,0,0,0
632,9/27/2020 8:00,0,0,6,10.2,8,0,0,0
633,9/27/2020 9:00,0,0,61,11.4,8,0,0,0
634,9/27/2020 10:00,0,0,2,11.4,8,0,0,0
635,9/27/2020 11:00,0,0,2,11.4,8,0,0,0
636,9/27/2020 12:00,0,0,1,12.7,8,0,0,0
637,9/27/2020 13:00,0,0,2,12.7,8,0,0,0
638,9/27/2020 14:00,0,0,2,12.7,8,0,0,0
639,9/27/2020 15:00,0,0,1,13.7,8,0,0,0
640,9/27/2020 16:00,0,0,2,13.7,8,0,0,0
641,9/27/2020 17:00,0,0,6,13.7,8,0,0,0
642,9/27/2020 18:00,0,0,21,13.5,8,0,0,0
643,9/27/2020 19:00,0,0,2,13.5,8,0,0,0
644,9/27/2020 20:00,0,0,5,13.5,8,0,0,0
645,9/27/2020 21:00,0,0,20,13.2,8,0,0,0
646,9/27/2020 22:00,0,0,5,13.2,8,0,0,0
647,9/27/2020 23:00,0,0,6,13.2,8,0,0,0
648,9/28/2020 0:00,0,0,58,12.6,8,0,0,0
649,9/28/2020 1:00,0,0,6,12.6,8,0,0,0
650,9/28/2020 2:00,0,0,6,12.6,8,0,0,0
651,9/28/2020 3:00,0,0,61,12.3,8,0,0,0
652,9/28/2020 4:00,0,0,6,12.3,8,0,0,0
653,9/28/2020 5:00,0,0,6,12.3,8,0,0,0
654,9/28/2020 6:00,0,0,58,12.1,8,0,0,0
655,9/28/2020 7:00,0,0,6,12.1,8,0,0,0
656,9/28/2020 8:00,0,0,6,12.1,8,0,0,0
657,9/28/2020 9:00,0,0,51,12.8,8,0,0,0
658,9/28/2020 10:00,0,0,5,12.8,8,0,0,0
659,9/28/2020 11:00,0,0,6,12.8,8,0,0,0
660,9/28/2020 12:00,0,0,0,13.6,8,0,0,0
661,9/28/2020 13:00,0,0,2,13.6,8,0,0,0
662,9/28/2020 14:00,0,0,2,13.6,8,0,0,0
663,9/28/2020 15:00,0,0,1,14.5,7,0,0,0
664,9/28/2020 16:00,0,0,2,14.5,7,0,0,0
665,9/28/2020 17:00,0,0,2,14.5,7,0,0,0
666,9/28/2020 18:00,0,0,1,14.3,6,0,0,0
667,9/28/2020 19:00,0,0,2,14.3,6,0,0,0
668,9/28/2020 20:00,0,0,2,14.3,6,0,0,0
669,9/28/2020 21:00,0,0,3,12.8,7,0,0,0
670,9/28/2020 22:00,0,0,2,12.8,7,0,0,0
671,9/28/2020 23:00,0,0,2,12.8,7,0,0,0
672,9/29/2020 0:00,0,0,1,12.7,2,0,0,0
673,9/29/2020 1:00,0,0,2,12.7,2,0,0,0
674,9/29/2020 2:00,0,0,2,12.7,2,0,0,0
675,9/29/2020 3:00,0,0,10,12.4,8,0,0,0
676,9/29/2020 4:00,0,0,5,12.4,8,0,0,0
677,9/29/2020 5:00,0,0,6,12.4,8,0,0,0
678,9/29/2020 6:00,0,0,2,13.1,8,0,0,0
679,9/29/2020 7:00,0,0,2,13.1,8,0,0,0
680,9/29/2020 8:00,0,0,2,13.1,8,0,0,0
681,9/29/2020 9:00,0,0,0,15.2,7,0,0,0
682,9/29/2020 10:00,0,0,2,15.2,7,0,0,0
683,9/29/2020 11:00,0,0,6,15.2,7,0,0,0
684,9/29/2020 12:00,0,0,60,16.7,7,0,0,0
685,9/29/2020 13:00,0,0,2,16.7,7,0,0,0
686,9/29/2020 14:00,0,0,2,16.7,7,0,0,0
687,9/29/2020 15:00,0,0,3,17.4,7,0,0,0
688,9/29/2020 16:00,0,0,2,17.4,7,0,0,0
689,9/29/2020 17:00,0,0,2,17.4,7,0,0,0
690,9/29/2020 18:00,0,0,1,17,7,0,0,0
691,9/29/2020 19:00,0,0,2,17,7,0,0,0
692,9/29/2020 20:00,0,0,2,17,7,0,0,0
693,9/29/2020 21:00,0,0,3,15.9,7,0,0,0
694,9/29/2020 22:00,0,0,2,15.9,7,0,0,0
695,9/29/2020 23:00,0,0,2,15.9,7,0,0,0
696,9/30/2020 0:00,0,0,1,14.9,4,0,0,0
697,9/30/2020 1:00,0,0,2,14.9,4,0,0,0
698,9/30/2020 2:00,0,0,2,14.9,4,0,0,0
699,9/30/2020 3:00,0,0,2,14.7,7,0,0,0
700,9/30/2020 4:00,0,0,2,14.7,7,0,0,0
701,9/30/2020 5:00,0,0,2,14.7,7,0,0,0
702,9/30/2020 6:00,0,0,2,14.7,7,0,0,0
703,9/30/2020 7:00,0,0,2,14.7,7,0,0,0
704,9/30/2020 8:00,0,0,2,14.7,7,0,0,0
705,9/30/2020 9:00,0,0,3,16.8,7,0,0,0
706,9/30/2020 10:00,0,0,2,16.8,7,0,0,0
707,9/30/2020 11:00,0,0,2,16.8,7,0,0,0
708,9/30/2020 12:00,0,0,1,18.9,7,0,0,0
709,9/30/2020 13:00,0,0,2,18.9,7,0,0,0
710,9/30/2020 14:00,0,0,2,18.9,7,0,0,0
711,9/30/2020 15:00,0,0,1,18.4,7,0,0,0
712,9/30/2020 16:00,0,0,2,18.4,7,0,0,0
713,9/30/2020 17:00,0,0,2,18.4,7,0,0,0
714,9/30/2020 18:00,0,0,3,17,8,0,0,0
715,9/30/2020 19:00,0,0,2,17,8,0,0,0
716,9/30/2020 20:00,0,0,2,17,8,0,0,0
717,9/30/2020 21:00,0,0,2,15.2,2,0,0,0
718,9/30/2020 22:00,0,0,2,15.2,2,0,0,0
719,9/30/2020 23:00,0,0,6,15.2,2,0,0,0
720,10/1/2020 0:00,0,0,61,15,8,0,0,0
721,10/1/2020 1:00,0,0,2,15,8,0,0,0
722,10/1/2020 2:00,0,0,6,15,8,0,0,0
723,10/1/2020 3:00,0,0,61,14.3,8,0,0,0
724,10/1/2020 4:00,0,0,6,14.3,8,0,0,0
725,10/1/2020 5:00,0,0,6,14.3,8,0,0,0
726,10/1/2020 6:00,0,0,0,13.4,8,0,0,0
727,10/1/2020 7:00,0,0,2,13.4,8,0,0,0
728,10/1/2020 8:00,0,0,6,13.4,8,0,0,0
729,10/1/2020 9:00,0,0,21,13.6,7,0,0,0
730,10/1/2020 10:00,0,0,2,13.6,7,0,0,0
731,10/1/2020 11:00,0,0,2,13.6,7,0,0,0
732,10/1/2020 12:00,0,0,0,16.8,2,0,0,0
733,10/1/2020 13:00,0,0,6,16.8,2,0,0,0
734,10/1/2020 14:00,0,0,8,16.8,2,0,0,0
735,10/1/2020 15:00,0,0,0,14.8,2,0,0,0
736,10/1/2020 16:00,0,0,2,14.8,2,0,0,0
737,10/1/2020 17:00,0,0,2,14.8,2,0,0,0
738,10/1/2020 18:00,0,0,2,13.3,1,0,0,0
739,10/1/2020 19:00,0,0,2,13.3,1,0,0,0
740,10/1/2020 20:00,0,0,2,13.3,1,0,0,0
741,10/1/2020 21:00,0,0,3,11.5,2,0,0,0
742,10/1/2020 22:00,0,0,2,11.5,2,0,0,0
743,10/1/2020 23:00,0,0,2,11.5,2,0,0,0
744,10/2/2020 0:00,0,0,3,11.4,3,0,0,0
745,10/2/2020 1:00,0,0,6,11.4,3,0,0,0
746,10/2/2020 2:00,0,0,6,11.4,3,0,0,0
747,10/2/2020 3:00,0,0,63,11,6,0,0,0
748,10/2/2020 4:00,0,0,6,11,6,0,0,0
749,10/2/2020 5:00,0,0,6,11,6,0,0,0
750,10/2/2020 6:00,0,0,61,11.8,7,0,0,0
751,10/2/2020 7:00,0,0,2,11.8,7,0,0,0
752,10/2/2020 8:00,0,0,6,11.8,7,0,0,0
753,10/2/2020 9:00,0,0,21,12.7,7,0,0,0
754,10/2/2020 10:00,0,0,2,12.7,7,0,0,0
755,10/2/2020 11:00,0,0,6,12.7,7,0,0,0
756,10/2/2020 12:00,0,0,61,14.4,8,0,0,0
757,10/2/2020 13:00,0,0,2,14.4,8,0,0,0
758,10/2/2020 14:00,0,0,6,14.4,8,0,0,0
759,10/2/2020 15:00,0,0,21,13.1,5,0,0,0
760,10/2/2020 16:00,0,0,2,13.1,5,0,0,0
761,10/2/2020 17:00,0,0,6,13.1,5,0,0,0
762,10/2/2020 18:00,0,0,21,12.7,3,0,0,0
763,10/2/2020 19:00,0,0,2,12.7,3,0,0,0
764,10/2/2020 20:00,0,0,2,12.7,3,0,0,0
765,10/2/2020 21:00,0,0,0,12.3,8,0,0,0
766,10/2/2020 22:00,0,0,6,12.3,8,0,0,0
767,10/2/2020 23:00,0,0,6,12.3,8,0,0,0
768,10/3/2020 0:00,0,0,60,11.3,7,0,0,0
769,10/3/2020 1:00,0,0,2,11.3,7,0,0,0
770,10/3/2020 2:00,0,0,2,11.3,7,0,0,0
771,10/3/2020 3:00,0,0,1,10.5,1,0,0,0
772,10/3/2020 4:00,0,0,0,10.5,1,0,0,0
773,10/3/2020 5:00,0,0,0,10.5,1,0,0,0
774,10/3/2020 6:00,0,0,1,8.8,1,0,0,0
775,10/3/2020 7:00,0,0,0,8.8,1,0,0,0
776,10/3/2020 8:00,0,0,0,8.8,1,0,0,0
777,10/3/2020 9:00,0,0,0,12.4,3,0,0,0
778,10/3/2020 10:00,0,0,2,12.4,3,0,0,0
779,10/3/2020 11:00,0,0,2,12.4,3,0,0,0
780,10/3/2020 12:00,0,0,3,13.2,7,0,0,0
781,10/3/2020 13:00,0,0,2,13.2,7,0,0,0
782,10/3/2020 14:00,0,0,2,13.2,7,0,0,0
783,10/3/2020 15:00,0,0,0,13.2,8,0,0,0
784,10/3/2020 16:00,0,0,2,13.2,8,0,0,0
785,10/3/2020 17:00,0,0,2,13.2,8,0,0,0
786,10/3/2020 18:00,0,0,0,11.6,6,0,0,0
787,10/3/2020 19:00,0,0,2,11.6,6,0,0,0
788,10/3/2020 20:00,0,0,2,11.6,6,0,0,0
789,10/3/2020 21:00,0,0,3,11.2,7,0,0,0
790,10/3/2020 22:00,0,0,2,11.2,7,0,0,0
791,10/3/2020 23:00,0,0,2,11.2,7,0,0,0
792,10/4/2020 0:00,0,0,1,11,7,0,0,0
793,10/4/2020 1:00,0,0,2,11,7,0,0,0
794,10/4/2020 2:00,0,0,6,11,7,0,0,0
795,10/4/2020 3:00,0,0,21,10.4,7,0,0,0
796,10/4/2020 4:00,0,0,2,10.4,7,0,0,0
797,10/4/2020 5:00,0,0,2,10.4,7,0,0,0
798,10/4/2020 6:00,0,0,3,8.7,7,0,0,0
799,10/4/2020 7:00,0,0,2,8.7,7,0,0,0
800,10/4/2020 8:00,0,0,6,8.7,7,0,0,0
801,10/4/2020 9:00,0,0,0,11,7,0,0,0
802,10/4/2020 10:00,0,0,6,11,7,0,0,0
803,10/4/2020 11:00,0,0,8,11,7,0,0,0
804,10/4/2020 12:00,0,0,25,12.3,6,0,0,0
805,10/4/2020 13:00,0,0,6,12.3,6,0,0,0
806,10/4/2020 14:00,0,0,8,12.3,6,0,0,0
807,10/4/2020 15:00,0,0,80,14.5,6,0,0,0
808,10/4/2020 16:00,0,0,2,14.5,6,0,0,0
809,10/4/2020 17:00,0,0,2,14.5,6,0,0,0
810,10/4/2020 18:00,0,0,0,12.2,2,0,0,0
811,10/4/2020 19:00,0,0,2,12.2,2,0,0,0
812,10/4/2020 20:00,0,0,2,12.2,2,0,0,0
813,10/4/2020 21:00,0,0,0,11.3,1,0,0,0
814,10/4/2020 22:00,0,0,6,11.3,1,0,0,0
815,10/4/2020 23:00,0,0,6,11.3,1,0,0,0
816,10/5/2020 0:00,0,0,61,10.9,7,0,0,0
817,10/5/2020 1:00,0,0,6,10.9,7,0,0,0
818,10/5/2020 2:00,0,0,6,10.9,7,0,0,0
819,10/5/2020 3:00,0,0,61,10.6,7,0,0,0
820,10/5/2020 4:00,0,0,5,10.6,7,0,0,0
821,10/5/2020 5:00,0,0,6,10.6,7,0,0,0
822,10/5/2020 6:00,0,0,51,10.8,7,0,0,0
823,10/5/2020 7:00,0,0,2,10.8,7,0,0,0
824,10/5/2020 8:00,0,0,2,10.8,7,0,0,0
825,10/5/2020 9:00,0,0,1,12,7,0,0,0
826,10/5/2020 10:00,0,0,2,12,7,0,0,0
827,10/5/2020 11:00,0,0,6,12,7,0,0,0
828,10/5/2020 12:00,0,0,3,13,7,0,0,0
829,10/5/2020 13:00,0,0,6,13,7,0,0,0
830,10/5/2020 14:00,0,0,6,13,7,0,0,0
831,10/5/2020 15:00,0,0,63,12.8,7,0,0,0
832,10/5/2020 16:00,0,0,2,12.8,7,0,0,0
833,10/5/2020 17:00,0,0,6,12.8,7,0,0,0
834,10/5/2020 18:00,0,0,0,13.2,8,0,0,0
835,10/5/2020 19:00,0,0,2,13.2,8,0,0,0
836,10/5/2020 20:00,0,0,6,13.2,8,0,0,0
837,10/5/2020 21:00,0,0,0,12.3,1,0,0,0
838,10/5/2020 22:00,0,0,2,12.3,1,0,0,0
839,10/5/2020 23:00,0,0,2,12.3,1,0,0,0
840,10/6/2020 0:00,0,0,21,11.9,7,0,0,0
841,10/6/2020 1:00,0,0,2,11.9,7,0,0,0
842,10/6/2020 2:00,0,0,6,11.9,7,0,0,0
843,10/6/2020 3:00,0,0,61,11.7,8,0,0,0
844,10/6/2020 4:00,0,0,5,11.7,8,0,0,0
845,10/6/2020 5:00,0,0,6,11.7,8,0,0,0
846,10/6/2020 6:00,0,0,58,12.9,8,0,0,0
847,10/6/2020 7:00,0,0,6,12.9,8,0,0,0
848,10/6/2020 8:00,0,0,8,12.9,8,0,0,0
849,10/6/2020 9:00,0,0,25,13.6,7,0,0,0
850,10/6/2020 10:00,0,0,6,13.6,7,0,0,0
851,10/6/2020 11:00,0,0,8,13.6,7,0,0,0
852,10/6/2020 12:00,0,0,10,15.5,1,0,0,0
853,10/6/2020 13:00,0,0,2,15.5,1,0,0,0
854,10/6/2020 14:00,0,0,2,15.5,1,0,0,0
855,10/6/2020 15:00,0,0,2,15.3,6,0,0,0
856,10/6/2020 16:00,0,0,2,15.3,6,0,0,0
857,10/6/2020 17:00,0,0,2,15.3,6,0,0,0
858,10/6/2020 18:00,0,0,1,13,6,0,0,0
859,10/6/2020 19:00,0,0,1,13,6,0,0,0
860,10/6/2020 20:00,0,0,1,13,6,0,0,0
861,10/6/2020 21:00,0,0,0,13,7,0,0,0
862,10/6/2020 22:00,0,0,2,13,7,0,0,0
863,10/6/2020 23:00,0,0,2,13,7,0,0,0
864,10/7/2020 0:00,0,0,0,12.6,8,0,0,0
865,10/7/2020 1:00,0,0,6,12.6,8,0,0,0
866,10/7/2020 2:00,0,0,8,12.6,8,0,0,0
867,10/7/2020 3:00,0,0,3,11.6,7,0,0,0
868,10/7/2020 4:00,0,0,1,11.6,7,0,0,0
869,10/7/2020 5:00,0,0,1,11.6,7,0,0,0
870,10/7/2020 6:00,0,0,2,11.2,4,0,0,0
871,10/7/2020 7:00,0,0,2,11.2,4,0,0,0
872,10/7/2020 8:00,0,0,2,11.2,4,0,0,0
873,10/7/2020 9:00,0,0,3,14.1,3,0,0,0
874,10/7/2020 10:00,0,0,2,14.1,3,0,0,0
875,10/7/2020 11:00,0,0,2,14.1,3,0,0,0
876,10/7/2020 12:00,0,0,1,16.5,6,0,0,0
877,10/7/2020 13:00,0,0,2,16.5,6,0,0,0
878,10/7/2020 14:00,0,0,2,16.5,6,0,0,0
879,10/7/2020 15:00,0,0,1,17.5,3,0,0,0
880,10/7/2020 16:00,0,0,6,17.5,3,0,0,0
881,10/7/2020 17:00,0,0,8,17.5,3,0,0,0
882,10/7/2020 18:00,0,0,80,13.7,7,0,0,0
883,10/7/2020 19:00,0,0,2,13.7,7,0,0,0
884,10/7/2020 20:00,0,0,2,13.7,7,0,0,0
885,10/7/2020 21:00,0,0,2,13.1,7,0,0,0
886,10/7/2020 22:00,0,0,2,13.1,7,0,0,0
887,10/7/2020 23:00,0,0,2,13.1,7,0,0,0
888,10/8/2020 0:00,0,0,3,13.9,7,0,0,0
889,10/8/2020 1:00,0,0,2,13.9,7,0,0,0
890,10/8/2020 2:00,0,0,2,13.9,7,0,0,0
891,10/8/2020 3:00,0,0,2,13.9,7,0,0,0
892,10/8/2020 4:00,0,0,2,13.9,7,0,0,0
893,10/8/2020 5:00,0,0,5,13.9,7,0,0,0
894,10/8/2020 6:00,0,0,20,14.3,8,0,0,0
895,10/8/2020 7:00,0,0,2,14.3,8,0,0,0
896,10/8/2020 8:00,0,0,2,14.3,8,0,0,0
897,10/8/2020 9:00,0,0,1,16.5,3,0,0,0
898,10/8/2020 10:00,0,0,2,16.5,3,0,0,0
899,10/8/2020 11:00,0,0,2,16.5,3,0,0,0
900,10/8/2020 12:00,0,0,0,17.9,8,0,0,0
901,10/8/2020 13:00,0,0,2,17.9,8,0,0,0
902,10/8/2020 14:00,0,0,2,17.9,8,0,0,0
903,10/8/2020 15:00,0,0,1,18.6,7,0,0,0
